0.4715,0.9118
0.2168,0.9352
0.5794,0.8640
0.2218,0.9352
0.5528,0.8787
0.2050,0.9384
0.5005,0.8971
0.2268,0.9337
0.4501,0.9007
0.2043,0.9411
0.6368,0.8676
0.2025,0.9402
0.5393,0.8824
0.2094,0.9381
0.7987,0.8603
0.2040,0.9388
0.7684,0.8235
0.2024,0.9407
0.4784,0.8824
0.2131,0.9371
0.6290,0.8860
0.2304,0.9310
0.5847,0.8713
0.1935,0.9419
0.6041,0.8897
0.1934,0.9461
0.6156,0.8676
0.1782,0.9498
0.6251,0.8676
0.2023,0.9344
0.6661,0.8824
0.2049,0.9404
0.7164,0.8676
0.1825,0.9450
0.7090,0.8603
0.1814,0.9484
0.7937,0.8529
0.1904,0.9425
0.6304,0.8860
0.1793,0.9478
0.6368,0.8750
0.2017,0.9421
0.6196,0.8676
0.1735,0.9516
0.2757,0.9222
0.1825,0.9460
0.2661,0.9189
0.1716,0.9480
0.2760,0.9189
0.1911,0.9458
0.3344,0.9089
0.1980,0.9407
0.3776,0.9255
0.1869,0.9445
0.2555,0.9189
0.1824,0.9482
0.3020,0.9238
0.1710,0.9516
0.2849,0.9272
0.1774,0.9514
0.3558,0.9255
0.1899,0.9472
0.4446,0.9172
0.1750,0.9539
0.3334,0.9156
0.1842,0.9468
0.3323,0.9288
0.1811,0.9488
0.2785,0.9272
0.1787,0.9488
0.3630,0.9238
0.1636,0.9537
0.3229,0.9189
0.1715,0.9529
0.5000,0.8675
0.1719,0.9514
0.3750,0.9123
0.1734,0.9539
0.3770,0.9056
0.1561,0.9579
0.3316,0.9255
0.1653,0.9514
0.4053,0.9023
0.1747,0.9449
0.3737,0.9189
0.1644,0.9488
0.3610,0.9305
0.1651,0.9496
0.3751,0.9305
0.1551,0.9547
0.3579,0.9354
0.1464,0.9608
0.3344,0.9172
0.1678,0.9512
0.4174,0.9205
0.1563,0.9575
0.3104,0.9288
0.1587,0.9541
0.3709,0.9288
0.1491,0.9602
0.4438,0.9123
0.1514,0.9567
0.3625,0.9106
0.1542,0.9586
0.4422,0.8990
0.1521,0.9565
0.4022,0.9156
0.1587,0.9541
0.3213,0.9123
0.1531,0.9586
0.3874,0.9172
0.1514,0.9571
0.3315,0.9172
0.1639,0.9521
0.3536,0.9305
0.1743,0.9521
0.5075,0.8924
0.1499,0.9545
0.4456,0.8957
0.1372,0.9600
0.4508,0.9023
0.1464,0.9575
0.4007,0.9189
0.1410,0.9575
0.3937,0.9123
0.1365,0.9638
0.5080,0.9007
0.1384,0.9588
0.4332,0.9156
0.1485,0.9577
0.4330,0.9205
0.1552,0.9545
0.3459,0.9371
0.1368,0.9622
0.3534,0.9288
0.1337,0.9649
0.4585,0.9123
0.1334,0.9604
0.4777,0.9007
0.1346,0.9606
0.4332,0.8791
0.1473,0.9575
0.3662,0.9189
0.1497,0.9577
0.3565,0.8924
0.1467,0.9584
0.3086,0.9139
0.1494,0.9571
0.4267,0.9023
0.1433,0.9555
0.3808,0.9255
0.1513,0.9557
0.4320,0.8874
0.1310,0.9636
0.3792,0.9189
0.1419,0.9577
0.4180,0.9040
0.1285,0.9630
0.4063,0.9040
0.1391,0.9586
0.4565,0.9073
0.1280,0.9614
0.4086,0.8974
0.1315,0.9606
0.3933,0.8974
0.1131,0.9683
0.3800,0.9222
0.1252,0.9651
0.3702,0.9272
0.1302,0.9632
0.5523,0.8825
0.1251,0.9636
0.3871,0.9156
0.1297,0.9612
0.3582,0.9123
0.1423,0.9588
0.4970,0.9123
0.1247,0.9640
0.4172,0.9156
0.1296,0.9642
0.5100,0.8957
0.1244,0.9632
0.4820,0.9073
0.1268,0.9638
0.6733,0.8775
0.1198,0.9655
0.4776,0.9255
0.1279,0.9636
0.5320,0.9123
0.1267,0.9655
0.6010,0.8924
0.1132,0.9665
0.4253,0.9172
0.1249,0.9646
0.4974,0.9106
0.1124,0.9681
0.3747,0.9238
0.1269,0.9663
0.3334,0.9139
0.1303,0.9636
0.5408,0.9007
0.1205,0.9646
0.4482,0.9123
0.1209,0.9630
0.5164,0.9106
0.1196,0.9642
0.5507,0.8990
0.1175,0.9661
0.6099,0.8808
0.1410,0.9581
0.4027,0.9172
0.1115,0.9693
0.4343,0.9106
0.1126,0.9669
0.4221,0.9205
0.1244,0.9659
0.4085,0.9056
0.0984,0.9701
0.3846,0.9172
0.1208,0.9655
0.5721,0.9040
0.1228,0.9661
0.4387,0.9172
0.1257,0.9628
0.3960,0.9189
0.1039,0.9699
0.4965,0.8825
0.1322,0.9626
0.4636,0.9222
0.1154,0.9671
0.5340,0.8990
0.1070,0.9695
0.6130,0.8791
0.1213,0.9659
0.4932,0.9255
0.1059,0.9679
0.5900,0.9056
0.1186,0.9663
0.5818,0.8974
0.1177,0.9661
0.5683,0.8891
0.1128,0.9659
0.5106,0.8957
0.1573,0.9581
0.4090,0.9023
0.1282,0.9630
0.4304,0.9238
0.1414,0.9588
0.4079,0.9238
0.1405,0.9588
0.4222,0.8924
0.1269,0.9659
0.3802,0.9238
0.1320,0.9612
0.3517,0.9056
0.1481,0.9575
0.3994,0.9156
0.1306,0.9632
0.4002,0.9089
0.1387,0.9577
0.4677,0.9007
0.1242,0.9644
0.3213,0.9172
0.1263,0.9618
0.5121,0.9123
0.1445,0.9584
0.4546,0.8924
0.1339,0.9612
0.4328,0.9189
0.1327,0.9618
0.4916,0.9106
0.1343,0.9634
0.4179,0.9156
0.1374,0.9600
0.4291,0.9189
0.1204,0.9651
0.5383,0.8990
0.1482,0.9586
0.4799,0.9073
0.1350,0.9620
0.5416,0.9123
0.1414,0.9586
0.3537,0.9222
0.1287,0.9636
0.3966,0.9238
0.1210,0.9657
0.4116,0.9222
0.1053,0.9699
0.4117,0.9222
0.1205,0.9657
0.3700,0.9288
0.1107,0.9663
0.4002,0.9205
0.0973,0.9728
0.3355,0.9288
0.1025,0.9691
0.3786,0.9305
0.1066,0.9707
0.3791,0.9288
0.1088,0.9705
0.3663,0.9321
0.1020,0.9742
0.3750,0.9272
0.1092,0.9685
0.3541,0.9272
0.1009,0.9724
0.3522,0.9305
0.0947,0.9724
0.3615,0.9354
0.0976,0.9720
0.3381,0.9288
0.0906,0.9742
0.3631,0.9305
0.0906,0.9724
0.3899,0.9305
0.0902,0.9726
0.3853,0.9288
0.0874,0.9726
0.3930,0.9272
0.0839,0.9750
0.4085,0.9305
0.0833,0.9768
0.4108,0.9354
0.0969,0.9707
0.3383,0.9338
0.0969,0.9732
0.3733,0.9305
0.0964,0.9726
0.3610,0.9305
0.0756,0.9787
0.3599,0.9338
0.0747,0.9803
0.3590,0.9288
0.1004,0.9705
0.3767,0.9321
0.0899,0.9748
0.3576,0.9338
0.0887,0.9738
0.4049,0.9272
0.0831,0.9738
0.3177,0.9338
0.0851,0.9748
0.3620,0.9321
0.0861,0.9732
0.3902,0.9321
0.0782,0.9764
0.3424,0.9338
0.0915,0.9707
0.3529,0.9288
0.0908,0.9728
0.3678,0.9338
0.0808,0.9762
0.3496,0.9305
0.0832,0.9770
0.3474,0.9288
0.0840,0.9764
0.3496,0.9288
0.0901,0.9722
0.3717,0.9321
0.0863,0.9742
0.3665,0.9321
0.0821,0.9750
0.3585,0.9321
0.0759,0.9777
0.3757,0.9321
0.0821,0.9758
0.3680,0.9321
0.0955,0.9718
0.3783,0.9321
0.0812,0.9785
0.3740,0.9305
0.0769,0.9783
0.3435,0.9338
0.0831,0.9764
0.3824,0.9288
0.0877,0.9738
0.3839,0.9255
0.0755,0.9754
0.3364,0.9371
0.0886,0.9744
0.3237,0.9354
0.0768,0.9770
0.3553,0.9272
0.0808,0.9746
0.3738,0.9338
0.0805,0.9783
0.3978,0.9321
0.0775,0.9791
0.3529,0.9321
0.0842,0.9736
0.3244,0.9338
0.0777,0.9766
0.3695,0.9305
0.0705,0.9785
0.3548,0.9338
0.0762,0.9777
0.3815,0.9321
0.0753,0.9768
0.3982,0.9305
0.0844,0.9736
0.3631,0.9305
0.0761,0.9770
0.3692,0.9321
0.0733,0.9797
0.3611,0.9321
0.0820,0.9754
0.3688,0.9338
0.0753,0.9791
0.3711,0.9305
0.0783,0.9779
0.3496,0.9288
0.0806,0.9740
0.3645,0.9321
0.0882,0.9746
0.3548,0.9305
0.0783,0.9770
0.3611,0.9272
0.0849,0.9736
0.3702,0.9222
0.0844,0.9770
0.3464,0.9354
0.0793,0.9785
0.3706,0.9305
0.0731,0.9797
0.4063,0.9255
0.0784,0.9795
0.3872,0.9255
0.0700,0.9809
0.4188,0.9255
0.0715,0.9791
0.3491,0.9272
0.0763,0.9762
0.3915,0.9238
0.0744,0.9768
0.3508,0.9288
0.0706,0.9795
0.3228,0.9321
0.0712,0.9793
0.3591,0.9272
0.0664,0.9797
0.2966,0.9321
0.0756,0.9785
0.3954,0.9272
0.0790,0.9754
0.3393,0.9321
0.0747,0.9783
0.3629,0.9272
0.0764,0.9777
0.3929,0.9255
0.0811,0.9791
0.3659,0.9288
0.0742,0.9770
0.3781,0.9255
0.0728,0.9791
0.3570,0.9288
0.0666,0.9772
0.3847,0.9255
0.0761,0.9774
0.3629,0.9305
0.0672,0.9809
0.3759,0.9255
0.0785,0.9768
0.3701,0.9272
0.0828,0.9768
0.3561,0.9272
0.0722,0.9762
0.3485,0.9338
0.0731,0.9795
0.3255,0.9354
0.0735,0.9799
0.3537,0.9288
0.0773,0.9785
0.3540,0.9288
0.0690,0.9772
0.3842,0.9305
0.0661,0.9795
0.3740,0.9305
0.0690,0.9811
0.3669,0.9305
0.0734,0.9781
0.3231,0.9305
0.0624,0.9821
0.3656,0.9305
